Name,Amount
Lexus Cummings,40.1
Lexus McKenzie,31.48
Lexus Nicolas,13.620000000000001
Lia Adams,33.06
Lia Bauch,24.32
Lia Heaney,26.9
Lia Hintz,17.79
Lia Pagac,8.79
Lia Yundt,18.87
Liam Brown,20.49
Liam McKenzie,9.91
Liam Vandervort,8.29
Liana Braun,34.27
Liana Oberbrunner,15.99
Libbie Bernhard,40.43
Libbie Effertz,38.27
Libbie McLaughlin,23.27
Libbie Rippin,27.59
Libby Halvorson,14.27
Libby Lynch,32.26
Libby O'Conner,16.04
Libby West,71.07
Lila Abshire,19.43
Lila Goodwin,29.55
Lila Herzog,38.09
Lila Vandervort,58.35
Liliana Gorczany,59.16
Liliane Hessel,41.14
Liliane Schimmel,19.78
Lilla Aufderhar,24.759999999999998
Lilla Beier,38.56
Lilla Bode,29.62
Lilla Crooks,34.95
Lilla Heathcote,42.769999999999996
Lilla Lind,37.89
Lilla Schroeder,29.43
Lillian Franey,10.61
Lillian Grant,55.89
Lillian Kohler,6.61
Lillian Mante,22.619999999999997
Lillian VonRueden,26.67
Lilliana Heaney,25.490000000000002
Lillie Carroll,24.18
Lillie Monahan,44.65
Lillie Turner,36.61
Lillie Will,37.52
Lilly Blick,3.6799999999999997
Lilly D'Amore,42.93
Lilly Gleichner,49.83
Lilly Gusikowski,36.34
Lily Jakubowski,34.76
Lily Shields,40.45
Lily Wyman,41.76
Lilyan Jacobi,24.22
Lilyan Kerluke,17.51
Lilyan Okuneva,55.11
Lina Boehm,31.2
Lina Gleichner,12.65
Lina Turcotte,37.6
Lincoln Altenwerth,36.01
Lincoln Berge,32.89
Lincoln Bernhard,44.25
Lincoln Haag,27.69
Lincoln Kunde,37.59
Linda Blanda,17.97
Linda Feest,8.84
Linda Hagenes,49.62
Linda Kreiger,39.38
Linda Ledner,5.93
Linda O'Hara,17.12
Lindsay Conn,33.18
Lindsay Corkery,31.72
Lindsay Yundt,25.36
Lindsey Stracke,22.65
Linnea Denesik,29.79
Linnea Fahey,47.16
Linnea Hills,5.6
Linnea O'Conner,25.95
Linnea Oberbrunner,46.91
Linnea Streich,23.6
Linnea Ward,47.76
Linnea Wilkinson,18.82
Linnie Fadel,8.530000000000001
Linnie Kautzer,10.950000000000001
Linnie Kunze,52.32
Linnie Reichert,14.600000000000001
Linnie Stanton,39.24
Linwood Frami,41.5
Linwood O'Conner,29.759999999999998
Lionel Aufderhar,18.95
Lionel Crona,68.16
Lionel Kling,28.990000000000002
Lionel Zulauf,25.02
Lisa Boyer,20.04
Lisa Okuneva,7.91
Lisa Stiedemann,52.85
Lisandro Hilll,52.379999999999995
Lisandro Johnson,20.09
Lisandro Langosh,55.6
Lisandro McClure,16.19
Lisandro Murazik,9.559999999999999
Litzy Cummings,40.07
Litzy Wyman,22.84
Liza Bernier,34.34
Liza Bruen,45.64
Liza Donnelly,21.57
Liza Harvey,38.36
Liza Jakubowski,38.28
Liza Lesch,15.91
Liza McCullough,17.63
Liza Zboncak,24.6
Lizeth Bartoletti,13.260000000000002
Lizeth Powlowski,13.2
Lizzie Altenwerth,11.97
Lizzie Cormier,32.8
Lizzie Pacocha,12.46
Lizzie Rohan,25.68
Lizzie Vandervort,33.04
Llewellyn Carter,47.16
Llewellyn Daugherty,13.78
Lloyd Bartell,32.94
Lloyd Hartmann,27.11
Logan Fisher,25.65
Logan Ledner,25.310000000000002
Logan Luettgen,15.379999999999999
Logan Shields,24.18
Logan Strosin,31.07
Lois Wintheiser,33.01
Lola Cummings,25.32
Lola Franecki,22.72
Lola Hudson,20.92
Lolita Brown,26.98
Lolita Gleason,17.59
Loma Bauch,14.19
Lon Boehm,26.2
Lon Kuhic,51.59
Lon Rodriguez,18.02
London Collins,32.71
London Deckow,50.86
London O'Keefe,48.9
London Reichel,22.43
London Rosenbaum,59.54
Lonie Bergnaum,16.189999999999998
Lonie Cassin,18.64
Lonnie Erdman,29.060000000000002
Lonnie Hickle,32.28
Lonnie Pouros,57.589999999999996
Lonnie Stokes,25.919999999999998
Lonny Bode,2.85
Lonny Cremin,28.31
Lonny Halvorson,28.87
Lonny Towne,28.34
Lonzo Fay,15.49
Lonzo Reynolds,35.480000000000004
Lonzo Stokes,10.35
Lora Abbott,31.849999999999998
Lora Haley,23.23
Lora Rosenbaum,5.73
Lora Schmeler,16.34
Loraine Adams,34.26
Loraine Dach,18.81
Loraine Gusikowski,46.19
Loraine Jerde,49.8
Loraine Raynor,41.76
Loraine Thiel,46.83
Loren Gottlieb,18.14
Loren O'Conner,16.96
Loren Torp,8.18
Lorena Metz,30.71
Lorena Mohr,7.8500000000000005
Lorena Mosciski,26.42
Lorena Schowalter,45.26
Lorenz Kuhn,38.45
Lorenz McLaughlin,37.010000000000005
Lorenz Pfannerstill,19.74
Lorenz Strosin,35.31
Lorenza Howell,40.83
Lorenza Price,34.76
Lorenzo Flatley,19.44
Lorenzo Prohaska,35.050000000000004
Lorenzo Torphy,34.46
Lori Bednar,29.69
Lori Dickinson,21.35
Lori Pacocha,19.8
Lori Russel,19.54
Lori Stamm,13.93
Lorine Baumbach,15.79
Lorine Bradtke,50.910000000000004
Lorine Sawayn,43.04
Lorna Collier,38.56
Lottie Funk,25.34
Lottie Kassulke,16.12
Lottie Keeling,39.67
Lottie Leuschke,31.01
Lottie Ondricka,15.700000000000001
Lou Nitzsche,15.58
Lou Torphy,22.509999999999998
Louie Doyle,18.83
Louie Moore,33.730000000000004
Louisa Blanda,7.68
Louisa McLaughlin,38.19
Lourdes Kihn,9.01
Lourdes Rippin,15.469999999999999
Louvenia Bode,13.33
Louvenia Considine,60.87
Louvenia Hintz,31.57
Louvenia Kovacek,9.75
Lowell Goodwin,23.28
Lowell Lesch,19.71
Loyal Kub,39.5
Loyal Medhurst,25.35
Loyce Beahan,34.489999999999995
Loyce Bosco,27.9
Lucas Abshire,24.28
Lucas Ferry,38.91
Lucas Gorczany,41.17
Lucas Hudson,10.75
Lucas Kilback,7.04
Lucas Rolfson,33.58
Lucas Spinka,51.07
Lucas Walter,54.65
Luciano Altenwerth,36.36
Luciano Beatty,32.269999999999996
Luciano Franecki,22.67
Luciano Rowe,29.27
Lucie Greenholt,11.1
Lucie Hartmann,27.57
Lucie Hessel,17.61
Lucie Sipes,17.979999999999997
Lucienne Batz,36.04
Lucienne Dach,16.46
Lucienne Toy,29.29
Lucile Jones,52.98
Lucile Kerluke,15.55
Lucile Kutch,32.269999999999996
Lucinda Greenfelder,28.64
Lucinda Schaden,9.07
Lucio Okuneva,35.72
Lucious Bartoletti,41.85
Lucious Kuhic,24.42
Lucius Green,23.2
Lucius Hartmann,46.3
Lucius Keeling,48.08
Lucy Dickens,25.470000000000002
Lucy Okuneva,33.61
Lucy Smitham,18.240000000000002
Lucy Torp,33.72
Lucy VonRueden,14.260000000000002
Ludie Bahringer,32.519999999999996
Ludie Hahn,26.39
Ludwig Botsford,27.18
Ludwig Cummings,31.11
Ludwig Douglas,6.79
Ludwig Greenfelder,33.87
Ludwig Harris,36.16
Ludwig Huel,13.219999999999999
Ludwig Littel,41.34
Ludwig Moore,24.2
Ludwig Murphy,55.290000000000006
Ludwig Sipes,17.77
Ludwig Wiza,51.92
Lue Barton,19.15
Lue Fay,5.57
Lue Volkman,26.339999999999996
Luella Block,23.17
Luella Farrell,22.23
Luella Heller,21.65
Luella Kohler,30.950000000000003
Luella Krajcik,21.779999999999998
Luigi Hayes,32.61
Luigi Koch,22.330000000000002
Luigi Murazik,44.84
Luis Fay,19.32
Luis Heller,16.83
Luis O'Connell,46.3
Luis Olson,40.54
Luisa Gislason,51.53
Luisa Jacobs,24.96
Luisa Pfannerstill,22.29
Lukas Abbott,9.94
Lukas Cummings,27.97
Lukas Doyle,7.12
Lukas Goodwin,25.06
Lula Effertz,44.53
Lula McDermott,31.339999999999996
Lulu Bailey,43.339999999999996
Lulu Beier,42.5
Lulu Ernser,24.21
Lulu Hansen,29.240000000000002
Lulu Welch,22.509999999999998
Luna Boyer,24.21
Luna Buckridge,76.71
Luna Grady,19.82
Luna Rogahn,30.79
Luna Torphy,34.660000000000004
Lupe Hartmann,28.84
Lupe Schaefer,8.22
Lura Quitzon,34.31
Lurline Luettgen,33.63
Lurline Pfeffer,24.15
Luther Baumbach,26.45
Luther Breitenberg,15.05
Luther Corkery,17.94
Luther Goldner,11.219999999999999
Luther Kuhn,53.25
Luther Paucek,35.69
Luther Reinger,24.72
Luther Skiles,35.53
Luz Hahn,40.519999999999996
Luz Schiller,36.3
Lyda Bechtelar,20.83
Lyda Boehm,49.91
Lyda Jaskolski,38.05
Lyda Rolfson,36.989999999999995
Lydia McKenzie,19.29
Lyla Brekke,33.28
Lyla Koepp,24.869999999999997
Lyla Kohler,17.15
Lyla Kris,10.43
Lynn Blick,45.62
Lynn Haley,85.99
Lynn Hermann,27.490000000000002
Lynn Ward,7.09
Lyric Parisian,50.2
Lyric Wisoky,47.01
Lysanne Batz,13.549999999999999
Lysanne Conroy,27.099999999999998
Lysanne Cruickshank,29.610000000000003
Lysanne Hahn,28.06
Lysanne Hauck,15.450000000000001
Lysanne Hayes,20.82
Lysanne Kuphal,22.71
Lysanne Powlowski,14.68
Lysanne Schowalter,12.9
Lysanne Wisoky,11.18
Mabel Hoeger,55.02
Mabel Lesch,17.71
Mabel Roberts,45.98
Mabelle Bergnaum,31.39
Mabelle Goodwin,32.05
Mable Morar,32.05
Mable Treutel,24.419999999999998
Mable Waelchi,43.0
Mable Williamson,22.98
Mac Cronin,26.62
Mac Erdman,25.91
Mac Hodkiewicz,32.15
Macey Stiedemann,17.39
Maci Anderson,17.34
Maci Johnston,34.41
Maci Stroman,29.85
Macie Lockman,18.39
Macie Turcotte,16.939999999999998
Macie Wilderman,2.22
Mack Bahringer,30.34
Mack Frami,31.979999999999997
Mack Parker,15.12
Mackenzie Cole,42.49
Mackenzie O'Keefe,25.05
Macy Gibson,43.05
Macy Spinka,36.0
Macy Treutel,20.11
Madaline Doyle,26.71
Madaline Hettinger,44.91
Madaline Thompson,20.439999999999998
Madalyn Smitham,35.09
Madalyn Tromp,14.22
Maddison Bartell,26.009999999999998
Maddison Emard,30.83
Maddison Haag,10.149999999999999
Maddison Hoppe,59.79
Madeline Dicki,29.92
Madeline Halvorson,38.33
Madeline Hirthe,40.11
Madeline Mertz,21.92
Madeline Sanford,26.89
Madelyn Farrell,16.16
Madelynn Botsford,37.52
Madge Casper,45.82
Madge Flatley,28.85
Madge Herzog,8.34
Madge Kshlerin,14.059999999999999
Madge Marvin,54.82
Madie Dooley,23.73
Madie Funk,7.03
Madie Howell,13.77
Madie Ritchie,34.32
Madie Williamson,20.71
Madilyn Hickle,31.42
Madilyn Walsh,24.939999999999998
Madilyn Wisozk,3.19
Madisen Durgan,28.03
Madisen Gaylord,39.2
Madisen Halvorson,15.899999999999999
Madisen Schuppe,19.87
Madison Hand,31.75
Madison O'Kon,38.03
Madisyn Bogan,38.15
Madisyn Considine,55.54
Madisyn Harris,7.99
Madisyn Kuvalis,28.81
Madisyn Morar,15.16
Madonna Becker,40.06
Madonna Muller,22.39
Madonna Murazik,51.96
Madonna Price,39.38
Madonna Zulauf,19.25
Madyson Gutmann,24.63
Madyson Hodkiewicz,27.37
Madyson Kirlin,8.14
Madyson Yundt,36.620000000000005
Mae Hessel,25.89
Mae Kovacek,43.949999999999996
Mae Lockman,30.11
Mae Wyman,17.62
Maegan Fisher,42.81
Maegan Wiza,17.48
Maeve Bergstrom,44.91
Maeve D'Amore,49.61
Maeve Fisher,45.35
Maeve Reichert,48.33
Mafalda Crona,51.67
Mafalda Jenkins,27.83
Magali Franey,23.2
Magali Gleason,22.14
Magali Ryan,29.439999999999998
Magali Schimmel,37.85
Magali Shields,35.32
Magdalen Conroy,39.54
Magdalen Fahey,10.27
Magdalen Hilll,25.39
Magdalen Pouros,8.78
Magdalen Wolff,29.0
Magdalena Parisian,46.25
Magdalena Ratke,36.46
Magdalena Skiles,21.759999999999998
Maggie Bednar,38.69
Maggie Berge,32.41
Maggie Dibbert,17.55
Maggie Glover,17.580000000000002
Maggie Marks,39.35
Magnolia Batz,31.13
Magnolia Kunze,5.83
Magnolia Rodriguez,17.34
Magnus Flatley,8.25
Magnus Larkin,13.690000000000001
Magnus Shanahan,41.66
Maia Botsford,17.6
Maia Gibson,42.379999999999995
Maida Brekke,12.07
Maida Kuhic,35.0
Maida Olson,49.48
Major Harvey,48.879999999999995
Major MacGyver,37.730000000000004
Major Schmeler,30.36
Makayla Boehm,32.089999999999996
Makayla Bogisich,37.45
Makayla Schoen,22.46
Makayla Waters,38.64
Makenna Bechtelar,34.349999999999994
Makenna Casper,33.86
Makenzie Hettinger,9.01
Makenzie Nitzsche,11.290000000000001
Makenzie Roob,37.04
Makenzie Sporer,78.94
Malachi Yost,16.54
Malcolm Gottlieb,32.89
Malcolm Schuster,29.47
Malika Dibbert,59.57
Malika Gislason,38.57
Malika Goodwin,54.68
Malika Hackett,4.39
Malika Jaskolski,52.13
Malinda Baumbach,72.87
Malinda Huel,26.759999999999998
Malinda Morissette,20.580000000000002
Malinda Pagac,36.76
Malinda Schmidt,34.39
Mallie Adams,65.82000000000001
Mallie Konopelski,40.67
Mallie Miller,28.78
Mallory Kutch,33.82
Mallory Nicolas,26.08
Mallory Turner,30.45
Malvina Abshire,6.25
Malvina Blanda,34.55
Malvina Brown,13.83
Malvina Mertz,40.4
Malvina Purdy,21.34
Malvina Turcotte,45.11
Mandy Gleichner,20.220000000000002
Mandy Kuhic,46.19
Mandy Schaefer,11.459999999999999
Mandy Schumm,20.9
Mandy Schuppe,6.78
Manley Fritsch,44.230000000000004
Manley Swaniawski,19.939999999999998
Manuel Marks,9.77
Manuel Pagac,12.59
Manuel Watsica,15.95
Manuel Wehner,16.79
Manuela Skiles,21.37
Mara Herzog,38.230000000000004
Mara Waelchi,6.26
Marc Champlin,61.019999999999996
Marc Franecki,29.36
Marc Lockman,32.21
Marc O'Connell,19.87
Marcel Bode,15.09
Marcel Nienow,11.219999999999999
Marcel Runte,36.91
Marcelina Ritchie,17.889999999999997
Marcelino Green,44.4
Marcelino Lockman,30.060000000000002
Marcella Farrell,32.81
Marcella Smitham,8.61
Marcella Yost,34.29
Marcelle Murphy,52.53
Marcelle Ratke,18.72
Marcellus Erdman,6.19
Marcellus Zulauf,45.33
Marcelo Hettinger,16.78
Marcelo Schmidt,26.92
Marcelo Stamm,17.02
Marcelo Treutel,55.1
Marcelo Waters,39.89
Marcia Trantow,70.79
Marco Abbott,46.77
Marco Howell,17.08
Marco O'Kon,24.779999999999998
Marcos Bogan,21.73
Marcos Mraz,28.69
Marcos Rodriguez,17.259999999999998
Marcos VonRueden,54.92
Marcus Abernathy,24.95
Marcus Morar,24.05
Margaret Altenwerth,32.010000000000005
Margaret Hamill,36.4
Margaret Pacocha,28.82
Margarete Lindgren,24.82
Margarete Metz,20.400000000000002
Margarete Toy,55.519999999999996
Margarete Wyman,33.879999999999995
Margarett Feil,40.44
Margarett Haley,63.32
Margarett Krajcik,50.02
Margaretta Maggio,41.27
Margaretta Schuppe,37.54
Margaretta Wolff,31.310000000000002
Margarette Batz,19.95
Margarette Hilpert,37.56
Margarette Marquardt,43.19
Margarette Rice,15.08
Margarette Stracke,15.66
Margarita Graham,41.94
Margarita Hyatt,4.45
Margarita Romaguera,56.95
Marge Altenwerth,13.67
Marge Prohaska,22.51
Marge Williamson,50.06
Margie Cremin,45.87
Margie Durgan,39.67
Margie Rempel,50.83
Margot Medhurst,13.04
Margot Murray,55.11
Margot Schiller,22.89
Margret Cole,6.08
Margret Doyle,57.66
Maria Ankunding,18.53
Maria Bartoletti,34.92
Maria Crona,58.4
Maria Heller,34.59
Maria McGlynn,26.04
Maria Volkman,32.4
Mariah Botsford,31.6
Mariah Shanahan,19.82
Mariam Little,3.14
Mariam Macejkovic,19.880000000000003
Mariam Ryan,11.7
Marian Senger,17.32
Mariana Adams,12.98
Mariana Brekke,46.95
Mariana Dicki,33.21
Mariana Hermiston,42.6
Mariana Volkman,28.29
Mariana Watsica,16.16
Mariana Williamson,29.61
Mariane Collins,40.64
Mariane Mertz,10.57
Mariane Osinski,29.1
Mariane Rutherford,32.47
Mariane Schmeler,18.549999999999997
Mariane Stroman,58.83
Mariane Turner,26.299999999999997
Marianna Barrows,30.18
Marianna Beier,62.11
Marianna Daniel,24.01
Marianna Farrell,58.150000000000006
Marianna Johnson,9.69
Marianna Mills,24.37
Marianne Carroll,41.93
Marianne Kutch,35.61
Marianne Prosacco,12.93
Marianne Stroman,26.62
Mariano Cruickshank,35.730000000000004
Mariano Hettinger,23.27
Mariano Kautzer,13.7
Mariano Lehner,32.589999999999996
Maribel Gutmann,59.8
Marie Douglas,34.77
Marie Jacobs,10.32
Marie Mohr,26.48
Mariela Balistreri,43.88
Mariela Hintz,10.61
Mariela Jakubowski,35.620000000000005
Mariela Kiehn,15.02
Mariela Kohler,8.6
Mariela Orn,39.27
Mariela Prosacco,21.43
Marielle Feil,19.48
Marielle Hilll,23.060000000000002
Marietta Abshire,38.81
Marietta McKenzie,42.910000000000004
Marilie Brekke,31.970000000000002
Marilie Gerhold,29.400000000000002
Marilie Kuhn,11.17
Marilou Altenwerth,39.57
Marilou Fisher,19.15
Marilou Luettgen,29.8
Marilou Mayert,51.7
Marilou Prosacco,10.26
Marilou Reilly,25.02
Marilyne Block,31.19
Marilyne Frami,23.520000000000003
Marilyne Franecki,19.02
Marilyne Tromp,27.63
Marina Cronin,63.089999999999996
Marina Frami,25.759999999999998
Marina Luettgen,25.81
Marina Reinger,21.71
Marina Schaefer,38.1
Marina Vandervort,50.52
Marina Ziemann,27.0
Mario Christiansen,16.48
Mario Collins,25.169999999999998
Mario Padberg,39.95
Mario Terry,28.060000000000002
Marion Cartwright,34.83
Marion Goyette,28.63
Marion Nader,33.38
Marisa Bechtelar,20.63
Marisa Berge,71.56
Marisa Collier,10.49
Marisa Fay,24.53
Marisa Hilpert,29.54
Marisa Mosciski,17.09
Marisa Schamberger,9.08
Marisol Will,22.259999999999998
Maritza Conn,52.51
Maritza Kuhlman,23.03
Maritza Kuphal,47.03
Marjolaine Nienow,31.71
Marjorie Adams,18.22
Marjorie Gottlieb,37.85
Marjorie Von,51.63
Marjorie Watsica,35.050000000000004
Marjory Lynch,15.219999999999999
Marjory Stoltenberg,59.82
Mark Auer,8.09
Mark Pagac,36.379999999999995
Mark Rohan,52.11
Mark Wyman,31.65
Markus Maggio,25.22
Markus Schulist,22.99
Marlee Stoltenberg,30.31
Marlen Marvin,35.63
Marlen Raynor,41.29
Marlen Rodriguez,38.95
Marlene D'Amore,28.89
Marlene Ziemann,54.29
Marley Jenkins,33.8
Marley Jones,9.36
Marley Lang,14.61
Marley McCullough,11.8
Marley Weimann,41.22
Marlin Donnelly,22.919999999999998
Marlin Jacobs,40.1
Marlin Jenkins,15.15
Marlin Pollich,32.57
Marlin Stracke,14.98
Marlon Herzog,17.57
Marlon Howell,34.63
Marlon Lueilwitz,23.099999999999998
Marlon Muller,61.379999999999995
Marlon Terry,43.379999999999995
Marques Gleason,21.77
Marques Nitzsche,21.900000000000002
Marques Stehr,20.11
Marquis Jacobs,31.939999999999998
Marquis Walker,30.380000000000003
Marquise Dooley,34.94
Marquise Greenfelder,39.39
Marquise O'Conner,12.87
Marquise Olson,28.61
Marquise Pfannerstill,38.34
Marshall Kutch,55.35
Marshall Schmidt,17.669999999999998
Marshall Tremblay,35.01
Marta Hilpert,17.59
Marta Lemke,33.3
Marta Olson,50.08
Marta Prosacco,3.84
Martin Berge,54.82
Martin Bogisich,10.93
Martin D'Amore,20.509999999999998
Martin Kling,27.46
Martina Heaney,32.95
Martina Kassulke,37.56
Martina Kozey,11.18
Martina Kuphal,42.97
Martina Rodriguez,39.55
Martina White,60.54
Martine Bayer,38.43
Martine Grant,51.17
Marty Brown,34.96
Marty O'Kon,28.54
Marty Sporer,31.009999999999998
Marvin Mueller,34.89
Marvin Murphy,22.81
Marvin Rempel,22.85
Marvin Tremblay,19.85
Mary Gerhold,28.01
Mary Hansen,42.17
Mary Hermiston,45.370000000000005
Mary Krajcik,28.63
Mary Parisian,32.910000000000004
Maryam Fritsch,11.74
Maryam Greenholt,13.22
Maryam Gutmann,34.56
Maryam Mohr,26.9
Maryjane Becker,45.69
Maryjane Bernhard,24.810000000000002
Maryjane Hickle,23.73
Maryjane Sawayn,65.39
Maryjane Schamberger,18.72
Maryse Beahan,41.16
Maryse Fadel,34.9
Maryse Gorczany,2.86
Maryse Hoppe,17.86
Maryse Kirlin,14.780000000000001
Maryse Littel,3.5
Maryse Turcotte,43.519999999999996
Mason Adams,20.159999999999997
Mason Gislason,18.31
Mason Hammes,45.87
Mason Padberg,39.33
Mateo Crooks,25.42
Mateo Donnelly,21.92
Mateo Herzog,25.58
Mateo Miller,64.05
Mateo Tremblay,21.52
Mathew Beier,68.67
Mathew Bergnaum,26.3
Mathew Hamill,50.47
Mathew Johns,54.68
Mathew Kreiger,26.56
Mathew Nicolas,39.42
Mathew Stracke,29.71
Mathias Heathcote,22.56
Mathias Hirthe,27.27
Mathias Klocko,53.64
Mathias McGlynn,36.769999999999996
Mathilde Kuhn,21.8
Mathilde Kunze,34.41
Mathilde Runolfsson,15.44
Matilda Boehm,3.55
Matilda Effertz,57.9
Matilda Jacobi,22.25
Matilda Tromp,35.99
Matilde Becker,31.26
Matilde Bednar,27.15
Matilde Casper,46.5
Matilde Renner,14.229999999999999
Matilde Schultz,22.01
Matilde Sporer,34.08
Matt Bartoletti,34.13
Matt Flatley,43.62
Matteo Block,21.32
Matteo Bogan,12.96
Matteo Carter,2.83
Matteo Collins,30.46
Matteo Feeney,28.79
Matteo Leffler,50.94
Matteo O'Conner,34.95
Matteo Schultz,10.24
Matteo Senger,23.490000000000002
Mattie Berge,23.78
Mattie McClure,25.759999999999998
Maud Torphy,11.39
Maude Durgan,34.61
Maude Gerhold,30.61
Maude Heaney,10.06
Maude Jones,20.92
Maude Veum,11.51
Maudie Dibbert,39.4
Maudie Lang,53.71
Maureen Tromp,13.2
Maurice Adams,49.2
Maurice Kuphal,30.93
Maurice Predovic,22.83
Mauricio Davis,34.68
Mauricio Hansen,29.21
Mauricio Hilll,18.48
Mauricio Mayert,38.03
Mauricio O'Kon,59.43
Mauricio Wilkinson,23.46
Maurine Batz,26.38
Maurine Doyle,15.64
Maurine Fadel,20.83
Maurine Krajcik,64.75
Maurine Kuvalis,29.01
Maurine Schamberger,38.71
Maurine Wolf,55.66
Maverick Cassin,20.419999999999998
Maverick Flatley,25.88
Maverick Hane,28.31
Maverick Lind,22.59
Mavis D'Amore,11.129999999999999
Mavis Feil,25.66
Max DuBuque,22.11
Max Howe,54.3
Max Lubowitz,45.25
Maxie Johns,34.94
Maxie Kutch,18.22
Maxie Moore,41.36
Maxie Wisoky,29.33
Maxime Labadie,28.03
Maximilian Hickle,18.43
Maximilian Hilll,30.45
Maximilian Lubowitz,34.7
Maximilian Mitchell,24.48
Maximilian Murray,28.95
Maximilian Smith,26.66
Maximilian Yundt,31.21
Maximillia Balistreri,18.99
Maximillia Cruickshank,15.469999999999999
Maximillia Dach,25.77
Maximillia Ebert,53.56
Maximillia Grady,32.29
Maximillia Huel,28.209999999999997
Maximillia Klein,60.97
Maximillia Weber,43.57
Maximillian Baumbach,30.11
Maximillian Hills,18.11
Maximillian Jacobson,44.45
Maximillian Kozey,58.019999999999996
Maximillian Veum,7.81
Maximo Lockman,24.67
Maximo O'Kon,39.43
Maximo Wiza,58.71
Maximus Hilll,26.369999999999997
Maximus Kuphal,10.379999999999999
Maximus Lemke,30.540000000000003
Maximus McCullough,38.66
Maxine Crist,9.959999999999999
Maxwell Thompson,27.5
May Hessel,22.02
May Powlowski,49.58
Maya Conroy,24.11
Maya Moen,38.57
Maya Schowalter,8.37
Maya Stokes,32.67
Maybell D'Amore,6.31
Maybell Johns,28.15
Maybell O'Kon,14.2
Maybelle Bednar,59.97
Maybelle Kessler,40.6
Maybelle Muller,23.06
Maye Kemmer,50.3
Maye Rolfson,22.310000000000002
Maye Ziemann,28.58
Maymie Cummings,53.68
Maynard Erdman,31.94
Mayra Berge,34.35
Mayra Robel,33.92
Mazie Howe,42.16
Mazie Lehner,26.240000000000002
Mazie Nienow,16.71
Mckayla Padberg,12.93
Mckenna Cole,29.36
Mckenna Schmeler,38.64
Mckenna Schuster,6.7
Mckenzie Carter,21.56
Meagan Padberg,62.83
Meagan Smitham,58.260000000000005
Meagan Will,32.010000000000005
Meaghan Oberbrunner,43.67
Meaghan Pollich,14.89
Meaghan Schmitt,23.96
Meaghan Schultz,43.76
Meaghan Yundt,45.519999999999996
Meda Greenfelder,33.89
Meda Hamill,75.11
Meda Keebler,5.2
Meda Lind,38.769999999999996
Megane Keeling,17.55
Megane O'Reilly,46.89
Megane Okuneva,20.94
Megane Willms,36.51
Meggie Bergstrom,28.22
Meggie Gorczany,19.5
Meggie Stiedemann,11.04
Meggie Wuckert,5.82
Meghan Ankunding,39.32
Meghan Cassin,22.759999999999998
Meghan Hegmann,29.85
Meghan Price,37.51
Meghan Wiza,46.1
Mekhi Bosco,15.42
Mekhi Grady,35.06
Mekhi Okuneva,30.08
Mekhi Schuppe,23.54
Mekhi Waelchi,1.86
Mekhi Wisoky,54.28
Melany Bradtke,13.83
Melany Doyle,36.68
Melany Heidenreich,27.3
Melany Rowe,32.01
Melany Veum,35.31
Melba Jast,24.619999999999997
Melba Kertzmann,11.17
Melba Wehner,37.81
Melisa McLaughlin,27.490000000000002
Melisa Wilderman,33.9
Melissa Bogan,15.96
Melissa Koepp,24.85
Melissa Waelchi,30.97
Mellie Friesen,9.06
Mellie Jacobson,41.07
Mellie Jakubowski,19.67
Melody Farrell,26.4
Melody Osinski,47.57
Melody Renner,79.59
Melody Wolff,26.27
Melvin Bernier,26.369999999999997
Melvin Lynch,27.34
Melvin Rogahn,20.820000000000004
Melvin Torp,56.57
Melvin Upton,33.230000000000004
Melvina Reynolds,40.91
Melvina Schmidt,14.600000000000001
Melyna Oberbrunner,25.880000000000003
Melyssa Fahey,36.45
Melyssa Marks,9.67
Melyssa McGlynn,17.62
Mercedes Becker,41.15
Mercedes Bednar,24.240000000000002
Mercedes Dooley,34.5
Mercedes Smith,35.43
Meredith Hahn,23.14
Meredith West,68.45
Merl Auer,15.77
Merl Hackett,17.48
Merl Rippin,34.53
Merl Ritchie,24.11
Merl Zboncak,47.95
Merle Lubowitz,21.82
Merle Mann,24.46
Merle Tremblay,20.35
Merlin Aufderhar,35.79
Merlin Macejkovic,60.95
Merlin Stoltenberg,32.51
Merlin Stroman,34.269999999999996
Merlin Yundt,33.53
Merlin Zboncak,49.620000000000005
